tag,fit,condition,generic,type,sample,combine,outcome,detail
"rds","multinomial.nc2u","method:fitted.bartMultinomial","fitted","zzz-bad-type","","","refused","type must be in 'ev', 'class', 'bart'"
"rds","multinomial.nc2u","method:residuals.bartMultinomial","residuals","","","","accepted","matrix/array 40x3 dn=[NULL,{a,b,c}]"
"rds","multinomial.nc2u","method:summary.bartMultinomial","summary","","","","accepted","summary.bart len3"
"rds","multinomial.nc2u","method:print.bartMultinomial","print","","","","accepted","bartMultinomial len11"
"rds","multinomial.nc2u","method:plot.bartMultinomial","plot","","","","accepted","bartMultinomial len11"
"rds","multinomial.nc2u","DEFAULT","plotTree","","","","error-without-reason","no applicable method for 'plotTree' applied to an object of class ""bartMultinomial"""
"rds","multinomial.nc2u","DEFAULT","survivalProbabilities","","","","error-without-reason","no applicable method for 'survivalProbabilities' applied to an object of class ""bartMultinomial"""
"rds","multinomial.nc2u","DEFAULT","as_draws_array","","","","refused","All list elements must be lists themselves."
"rds","multinomial.nc2u","DEFAULT","as_draws_df","","","","refused","All list elements must be lists themselves."
"rds","ordinal.base","reload","","","","","reloaded","class=bartOrdinal"
"rds","ordinal.base","fields","documented-present","","","","info","call;yhat.train;yhat.test;varcount;y;fit;n.chains;family"
"rds","ordinal.base","fields","documented-absent","","","","info","yhat.train.mean;yhat.test.mean;sigma;first.sigma;sigest;resid.dist"
"rds","ordinal.base","fields","all-names","","","","info","call;family;levels;K;n.chains;n.trees;y;cutpoints;yhat.train;latent.train;varcount;yhat.test;latent.test;cutpoints.raw;fit"
"rds","ordinal.base","method:predict.bartOrdinal","predict","ev","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","ordinal.base","method:predict.bartOrdinal","predict","ppd","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","ordinal.base","method:predict.bartOrdinal","predict","bart","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","ordinal.base","method:predict.bartOrdinal","predict","zzz-bad-type","","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","ordinal.base","method:extract.bartOrdinal","extract","ev","train","","accepted","array 6x40x3 dn=[NULL,NULL,{lo,mid,hi}]"
"rds","ordinal.base","method:extract.bartOrdinal","extract","ev","test","","accepted","array 6x12x3 dn=[NULL,NULL,{lo,mid,hi}]"
"rds","ordinal.base","method:extract.bartOrdinal","extract","ev","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","ordinal.base","method:extract.bartOrdinal","extract","ppd","train","","accepted","matrix/array 6x40"
"rds","ordinal.base","method:extract.bartOrdinal","extract","ppd","test","","accepted","matrix/array 6x12"
"rds","ordinal.base","method:extract.bartOrdinal","extract","ppd","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","ordinal.base","method:extract.bartOrdinal","extract","bart","train","","accepted","matrix/array 6x40"
"rds","ordinal.base","method:extract.bartOrdinal","extract","bart","test","","accepted","matrix/array 6x12"
"rds","ordinal.base","method:extract.bartOrdinal","extract","bart","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","ordinal.base","method:extract.bartOrdinal","extract","zzz-bad-type","train","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","ordinal.base","method:extract.bartOrdinal","extract","zzz-bad-type","test","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","ordinal.base","method:extract.bartOrdinal","extract","zzz-bad-type","zzz-bad-sample","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","ordinal.base","method:fitted.bartOrdinal","fitted","ev","","","accepted","matrix/array 40x3 dn=[NULL,{lo,mid,hi}]"
"rds","ordinal.base","method:fitted.bartOrdinal","fitted","class","","","accepted","ordered/factor len40  attrs=[levels]"
"rds","ordinal.base","method:fitted.bartOrdinal","fitted","bart","","","accepted","numeric len40"
"rds","ordinal.base","method:fitted.bartOrdinal","fitted","zzz-bad-type","","","refused","type must be in 'ev', 'class', 'bart'"
"rds","ordinal.base","method:residuals.bartOrdinal","residuals","","","","accepted","matrix/array 40x3 dn=[NULL,{lo,mid,hi}]"
"rds","ordinal.base","method:summary.bartOrdinal","summary","","","","accepted","summary.bart len3"
"rds","ordinal.base","method:print.bartOrdinal","print","","","","accepted","bartOrdinal len15"
"rds","ordinal.base","DEFAULT","plot","","","","refused","'x' is a list, but does not have components 'x' and 'y'"
"rds","ordinal.base","DEFAULT","plotTree","","","","error-without-reason","no applicable method for 'plotTree' applied to an object of class ""bartOrdinal"""
"rds","ordinal.base","DEFAULT","survivalProbabilities","","","","error-without-reason","no applicable method for 'survivalProbabilities' applied to an object of class ""bartOrdinal"""
"rds","ordinal.base","DEFAULT","as_draws_array","","","","refused","All list elements must be lists themselves."
"rds","ordinal.base","DEFAULT","as_draws_df","","","","refused","All list elements must be lists themselves."
"rds","ordinal.kT0","reload","","","","","reloaded","class=bartOrdinal"
"rds","ordinal.kT0","fields","documented-present","","","","info","call;yhat.train;yhat.test;varcount;y;n.chains;family"
"rds","ordinal.kT0","fields","documented-absent","","","","info","yhat.train.mean;yhat.test.mean;sigma;first.sigma;sigest;resid.dist;fit"
"rds","ordinal.kT0","fields","all-names","","","","info","call;family;levels;K;n.chains;n.trees;y;cutpoints;yhat.train;latent.train;varcount;yhat.test;latent.test"
"rds","ordinal.kT0","method:predict.bartOrdinal","predict","ev","","","refused","predict requires bart2(family = ""ordinal"") to be called with 'keepTrees' == TRUE"
"rds","ordinal.kT0","method:predict.bartOrdinal","predict","ppd","","","refused","predict requires bart2(family = ""ordinal"") to be called with 'keepTrees' == TRUE"
"rds","ordinal.kT0","method:predict.bartOrdinal","predict","bart","","","refused","predict requires bart2(family = ""ordinal"") to be called with 'keepTrees' == TRUE"
"rds","ordinal.kT0","method:predict.bartOrdinal","predict","zzz-bad-type","","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","ordinal.kT0","method:extract.bartOrdinal","extract","ev","train","","accepted","array 6x40x3 dn=[NULL,NULL,{lo,mid,hi}]"
"rds","ordinal.kT0","method:extract.bartOrdinal","extract","ev","test","","accepted","array 6x12x3 dn=[NULL,NULL,{lo,mid,hi}]"
"rds","ordinal.kT0","method:extract.bartOrdinal","extract","ev","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","ordinal.kT0","method:extract.bartOrdinal","extract","ppd","train","","accepted","matrix/array 6x40"
"rds","ordinal.kT0","method:extract.bartOrdinal","extract","ppd","test","","accepted","matrix/array 6x12"
"rds","ordinal.kT0","method:extract.bartOrdinal","extract","ppd","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","ordinal.kT0","method:extract.bartOrdinal","extract","bart","train","","accepted","matrix/array 6x40"
"rds","ordinal.kT0","method:extract.bartOrdinal","extract","bart","test","","accepted","matrix/array 6x12"
"rds","ordinal.kT0","method:extract.bartOrdinal","extract","bart","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","ordinal.kT0","method:extract.bartOrdinal","extract","zzz-bad-type","train","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","ordinal.kT0","method:extract.bartOrdinal","extract","zzz-bad-type","test","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","ordinal.kT0","method:extract.bartOrdinal","extract","zzz-bad-type","zzz-bad-sample","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","ordinal.kT0","method:fitted.bartOrdinal","fitted","ev","","","accepted","matrix/array 40x3 dn=[NULL,{lo,mid,hi}]"
"rds","ordinal.kT0","method:fitted.bartOrdinal","fitted","class","","","accepted","ordered/factor len40  attrs=[levels]"
"rds","ordinal.kT0","method:fitted.bartOrdinal","fitted","bart","","","accepted","numeric len40"
"rds","ordinal.kT0","method:fitted.bartOrdinal","fitted","zzz-bad-type","","","refused","type must be in 'ev', 'class', 'bart'"
"rds","ordinal.kT0","method:residuals.bartOrdinal","residuals","","","","accepted","matrix/array 40x3 dn=[NULL,{lo,mid,hi}]"
"rds","ordinal.kT0","method:summary.bartOrdinal","summary","","","","accepted","summary.bart len3"
"rds","ordinal.kT0","method:print.bartOrdinal","print","","","","accepted","bartOrdinal len13"
"rds","ordinal.kT0","DEFAULT","plot","","","","refused","'x' is a list, but does not have components 'x' and 'y'"
"rds","ordinal.kT0","DEFAULT","plotTree","","","","error-without-reason","no applicable method for 'plotTree' applied to an object of class ""bartOrdinal"""
"rds","ordinal.kT0","DEFAULT","survivalProbabilities","","","","error-without-reason","no applicable method for 'survivalProbabilities' applied to an object of class ""bartOrdinal"""
"rds","ordinal.kT0","DEFAULT","as_draws_array","","","","refused","All list elements must be lists themselves."
"rds","ordinal.kT0","DEFAULT","as_draws_df","","","","refused","All list elements must be lists themselves."
"rds","ordinal.nc2u","reload","","","","","reloaded","class=bartOrdinal"
"rds","ordinal.nc2u","fields","documented-present","","","","info","call;yhat.train;yhat.test;varcount;y;fit;n.chains;family"
"rds","ordinal.nc2u","fields","documented-absent","","","","info","yhat.train.mean;yhat.test.mean;sigma;first.sigma;sigest;resid.dist"
"rds","ordinal.nc2u","fields","all-names","","","","info","call;family;levels;K;n.chains;n.trees;y;cutpoints;yhat.train;latent.train;varcount;yhat.test;latent.test;cutpoints.raw;fit"
"rds","ordinal.nc2u","method:predict.bartOrdinal","predict","ev","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","ordinal.nc2u","method:predict.bartOrdinal","predict","ppd","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","ordinal.nc2u","method:predict.bartOrdinal","predict","bart","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","ordinal.nc2u","method:predict.bartOrdinal","predict","zzz-bad-type","","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","ordinal.nc2u","method:extract.bartOrdinal","extract","ev","train","","accepted","array 2x6x40x3 dn=[NULL,NULL,NULL,{lo,mid,hi}]"
"rds","ordinal.nc2u","method:extract.bartOrdinal","extract","ev","test","","accepted","array 2x6x12x3 dn=[NULL,NULL,NULL,{lo,mid,hi}]"
"rds","ordinal.nc2u","method:extract.bartOrdinal","extract","ev","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","ordinal.nc2u","method:extract.bartOrdinal","extract","ppd","train","","accepted","array 2x6x40"
